kind,id,file,heading,id,nom,name,definition,filiation,niveau_consensus,chapitres,sources,concept,related_atoms,usage_chapitres,prudence,label,source_id,atoms,statut,source_label,source_short_title,source_year,type_unite,atomes,source_ids,atomes_associes,fonction_argumentative,nom_en,usage_repo,atomes_lies,relations,risques,liens,titre,concepts,fiabilite,resume,origine,motifs_associes,concepts_derives,chapters,nom_original,critiques,nom_fr
concept,CONCEPT-055,registers/concepts/s41_hook_concepts_1977_warsaw_first_gigs_hannett_erasmus_demos.md,CONCEPT-055 — pré-Factory conflictuel,CONCEPT-055,pré-Factory conflictuel,,"Moment où des figures futures de Factory, notamment Martin Hannett, Alan Erasmus et Rob Gretton, apparaissent dans des scènes de rivalité, de violence, de promotion locale et d’amateurisme, avant d’être stabilisées comme partenaires du groupe.
",,,"[""Chapitre 6"", ""Chapitre 8""]",,,,,,,,,"{""type"": [""concept_factory"", ""concept_scene"", ""concept_reseau""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S41-A032"", ""S41-A036"", ""S41-A041""]","[{""type"": ""prépare"", ""cible"": ""CONCEPT-030""}, {""type"": ""prépare"", ""cible"": ""CONCEPT-HANNETT-STUDIO""}]","[""téléologie Factory"", ""transformer toute rencontre en scène de destin""]",,,,,,,,,,,,
concept,CONCEPT-056,registers/concepts/s41_hook_concepts_1977_warsaw_first_gigs_hannett_erasmus_demos.md,CONCEPT-056 — rhythm section comme stabilisation,CONCEPT-056,rhythm section comme stabilisation,,"Concept désignant le moment où l’arrivée de Stephen Morris stabilise la recherche rythmique du groupe : les batteurs transitoires conviennent à certaines phases, mais Morris apporte puissance, texture, précision et autonomie matérielle.
",,,"[""Chapitre 3"", ""Chapitre 6""]",,,,,,,,,"{""type"": [""concept_son"", ""concept_batterie"", ""concept_groupe""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S41-A031"", ""S41-A037""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-049""}]","[""isoler Morris comme cause unique du son Joy Division"", ""minimiser la dynamique collective""]",,,,,,,,,,,,
concept,CONCEPT-057,registers/concepts/s41_hook_concepts_1977_warsaw_first_gigs_hannett_erasmus_demos.md,CONCEPT-057 — groupe archipel,CONCEPT-057,groupe archipel,,"Lecture de Hook selon laquelle Joy Division fonctionne comme une cohésion musicale entre individus affectivement distants : Hook, Sumner et Morris sont des îles musicales que Curtis rassemble, avant que Gretton ne joue plus tard un rôle de colle humaine.
",,,"[""Chapitre 6"", ""Chapitre 10""]",,,,,,,,,"{""type"": [""concept_groupe"", ""concept_relationnel""], ""stabilite"": ""fragile""}",,,,,,,,,,,"[""S41-A038""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-052""}, {""type"": ""nuance"", ""cible"": ""MYTH-GROUP-BROTHERHOOD""}]","[""projection des conflits New Order sur Joy Division"", ""effacement des solidarités effectives""]",,,,,,,,,,,,
concept,CONCEPT-058,registers/concepts/s41_hook_concepts_1977_warsaw_first_gigs_hannett_erasmus_demos.md,CONCEPT-058 — publishing piégé originel,CONCEPT-058,publishing piégé originel,,"Concept désignant les premiers engagements contractuels mal compris par les groupes débutants : avance séduisante, pourcentage ambigu, droits signés en perpétuité, dépossession durable d’une partie de la valeur éditoriale.
",,,"[""Chapitre 8"", ""Chapitre 6""]",,,,,,,,,"{""type"": [""concept_industrie"", ""concept_discographie""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S41-A040""]","[{""type"": ""alimente"", ""cible"": ""REGISTRE-DISCOGRAPHIE""}]","[""généraliser sans examiner les pièces contractuelles"", ""réduire l’événement à une morale juridique""]",,,,,,,,,,,,
concept,CONCEPT-S29-001,registers/concepts/s29_goddard_concepts_part_01.md,CONCEPT-S29-001 — convergence industrielle hauntologique,CONCEPT-S29-001,convergence industrielle hauntologique,,"Concept désignant le rapprochement entre Joy Division et certaines musiques industrielles par des conditions partagées — paysages postindustriels, ruines modernistes, friche spirituelle, occultisme — plutôt que par une influence sonore directe ou une filiation causale simple.
",,,"[""Chapitre 1"", ""Chapitre 3"", ""Chapitre 7"", ""Chapitre 14""]",,,,,,,S29,,"{""type"": [""concept_analytique"", ""concept_source_specifique""], ""stabilite"": ""stable"", ""niveau_consensus"": ""moyen""}","S29 — Goddard, Missions of Dead Souls, 2018","Michael Goddard, Missions of Dead Souls: A Hauntology of the Industrial, Modernism and Esotericism in the Music of Joy Division, 2018",2018,concept,,,,,,"{""fonction"": [""analyser la proximité Joy Division / Throbbing Gristle sans causalité excessive"", ""relier Manchester, Sheffield, ruines urbaines et industrial music"", ""corriger les formulations trop fortes sur l’influence directe de Throbbing Gristle""]}","[""S29-A002"", ""S29-A009""]","[{""type"": ""nuance"", ""cible"": ""MYTH-003""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-004""}]","[""transformer une convergence critique en influence directe"", ""réduire Joy Division à une variante de l’industrial music""]",,,,,,,,,,,,
concept,CONCEPT-S29-002,registers/concepts/s29_goddard_concepts_part_01.md,CONCEPT-S29-002 — sonic hauntology,CONCEPT-S29-002,sonic hauntology,,"Déplacement de la hauntology vers la musique enregistrée : l’enregistrement, l’archive, le sample, le bootleg ou la réécoute font revenir des voix, des temps et des contextes absents. Chez Goddard, Joy Division est lisible comme musique déjà hantée avant même sa canonisation posthume.
",,,"[""Chapitre 7"", ""Chapitre 8"", ""Chapitre 14""]",,,,,,,S29,,"{""type"": [""concept_theorique"", ""concept_source_specifique""], ""stabilite"": ""stable"", ""niveau_consensus"": ""moyen""}","S29 — Goddard, Missions of Dead Souls, 2018","Michael Goddard, Missions of Dead Souls: A Hauntology of the Industrial, Modernism and Esotericism in the Music of Joy Division, 2018",2018,concept,,,,,,"{""fonction"": [""articuler enregistrement, archive et mémoire spectrale"", ""relier le chapitre sur les bootlegs à la théorie de la trace sonore"", ""distinguer spectralité médiatique et mythologie morbide de Curtis""]}","[""S29-A003"", ""S29-A007"", ""S29-A010""]","[{""type"": ""prolonge"", ""cible"": ""MOTIF-004""}, {""type"": ""nuance"", ""cible"": ""MYTH-002""}]","[""confondre hauntology et nostalgie"", ""confondre spectralité de l’enregistrement et occultisme""]",,,,,,,,,,,,hantologie sonore
concept,CONCEPT-S29-003,registers/concepts/s29_goddard_concepts_part_01.md,CONCEPT-S29-003 — cancellation of the future,CONCEPT-S29-003,cancellation of the future,,"Concept articulant Berardi et Fisher pour décrire l’épuisement des futurs modernistes, révolutionnaires ou progressistes. Joy Division y apparaît comme cristallisation sensible d’un temps disjoint, non comme prophétie intentionnelle du thatchérisme ou du néolibéralisme.
",,,"[""Chapitre 1"", ""Chapitre 7"", ""Chapitre 14""]",,,,,,,S29,,"{""type"": [""concept_theorique"", ""temporalite_culturelle""], ""stabilite"": ""stable"", ""niveau_consensus"": ""moyen""}","S29 — Goddard, Missions of Dead Souls, 2018","Michael Goddard, Missions of Dead Souls: A Hauntology of the Industrial, Modernism and Esotericism in the Music of Joy Division, 2018",2018,concept,,,,,,"{""fonction"": [""penser 1977 comme seuil culturel"", ""relier punk, post-punk, lost futures et capitalist realism"", ""prévenir les lectures prophétiques de Curtis""]}","[""S29-A005"", ""S29-A011"", ""S29-A012""]","[{""type"": ""nuance"", ""cible"": ""MYTH-002""}, {""type"": ""nuance"", ""cible"": ""MYTH-003""}]","[""transformer Joy Division en oracle politique"", ""rabattre toute la temporalité du groupe sur Thatcher""]",,,,,,,,,,,,annulation du futur
concept,CONCEPT-S29-004,registers/concepts/s29_goddard_concepts_part_01.md,CONCEPT-S29-004 — modernisme incorporé,CONCEPT-S29-004,modernisme incorporé,,"Concept désignant la manière dont les références littéraires modernes ou proto-modernes — Ballard, Kafka, Burroughs, Gogol — ne fonctionnent pas comme adaptations narratives, mais comme voix incorporées, hantises internes, titres-seuils et matières existentielles.
",,,"[""Chapitre 5"", ""Chapitre 7"", ""Chapitre 11""]",,,,,,,S29,,"{""type"": [""concept_litteraire"", ""concept_source_specifique""], ""stabilite"": ""a_consolider"", ""niveau_consensus"": ""faible""}","S29 — Goddard, Missions of Dead Souls, 2018","Michael Goddard, Missions of Dead Souls: A Hauntology of the Industrial, Modernism and Esotericism in the Music of Joy Division, 2018",2018,concept,,,,,,"{""fonction"": [""analyser les titres littéraires sans réduire les chansons à leurs hypotextes"", ""relier littérature, performance et possession"", ""articuler « Dead Souls », « Interzone », « Colony » et « Atrocity Exhibition »""]}","[""S29-A008"", ""S29-A010""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-004""}]","[""attribuer à Curtis une intention littéraire trop systématique"", ""confondre référence, influence et adaptation""]",,,,,,,,,,,,
concept,CONCEPT-029,registers/concepts/s45_curtis_concepts_1979_annik_apollo_rainbow_marriage_collapse.md,CONCEPT-029 — vérité conjugale différée,CONCEPT-029,vérité conjugale différée,,"Processus par lequel Deborah Curtis ne comprend qu’après coup les signes de l’infidélité, de la rupture et de son exclusion du cercle Joy Division. Les indices existent, mais ils sont lus d’abord à travers la maladie, la tournée, l’économie domestique et la peur d’un accident.
",,,"[""Chapitre 10"", ""Chapitre 12""]",,,,,,,,,"{""type"": [""concept_analytique"", ""concept_domesticite"", ""concept_memoire""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S45-A109"", ""S45-A112"", ""S45-A118""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-022""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-019""}, {""type"": ""requiert"", ""cible"": ""CONCEPT-004""}]","[""téléologie conjugale"", ""réduction de la crise à Annik"", ""disqualification du témoignage de Deborah comme simple jalousie""]",,,,,,,,,,,,
concept,CONCEPT-030,registers/concepts/s45_curtis_concepts_1979_annik_apollo_rainbow_marriage_collapse.md,CONCEPT-030 — management du privé,CONCEPT-030,management du privé,,"Extension des fonctions de management au traitement pratique des crises privées : Rob Gretton intervient pour maintenir la logistique du groupe, arbitrer les retours, éloigner Ian d’une situation risquée ou contenir une crise conjugale.
",,,"[""Chapitre 6"", ""Chapitre 10""]",,,,,,,,,"{""type"": [""concept_management"", ""concept_intime""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S45-A111"", ""S45-A118""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-016""}, {""type"": ""nuance"", ""cible"": ""MYTH-009""}]","[""opposer mécaniquement manager et épouse"", ""héroïser Gretton comme sauveur"", ""effacer la violence de la dépossession informationnelle""]",,,,,,,,,,,,
concept,CONCEPT-031,registers/concepts/s45_curtis_concepts_1979_annik_apollo_rainbow_marriage_collapse.md,CONCEPT-031 — professionnalisation financée par le foyer,CONCEPT-031,professionnalisation financée par le foyer,,"Situation dans laquelle le passage au professionnalisme musical transfère une part du risque économique vers le foyer : perte des salaires, paye irrégulière ou insuffisante, travail compensatoire de Deborah, garde assurée par ses parents, dépenses de cigarettes et dépendance matérielle.
",,,"[""Chapitre 6"", ""Chapitre 10""]",,,,,,,,,"{""type"": [""concept_economique"", ""concept_domesticite"", ""concept_professionnalisation""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S45-A113""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-013""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-021""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-023""}]","[""réduire la professionnalisation à une réussite artistique"", ""oublier les coûts domestiques et parentaux""]",,,,,,,,,,,,
concept,CONCEPT-032,registers/concepts/s45_curtis_concepts_1979_annik_apollo_rainbow_marriage_collapse.md,CONCEPT-032 — rivalité de tournée,CONCEPT-032,rivalité de tournée,,"Dynamique par laquelle Joy Division, en première partie des Buzzcocks, gagne une puissance scénique susceptible de menacer la tête d’affiche, tout en étant soumis aux contraintes techniques, à la hiérarchie d’affiche et aux rites violents ou burlesques de fin de tournée.
",,,"[""Chapitre 6"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_live"", ""concept_reception""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S45-A114""]","[{""type"": ""prolonge"", ""cible"": ""MOTIF-030""}, {""type"": ""prolonge"", ""cible"": ""S45-A106""}]","[""surinterpréter un jugement de presse en preuve technique"", ""héroïser Joy Division contre Buzzcocks""]",,,,,,,,,,,,
concept,CONCEPT-S75-002,registers/concepts/s75_ott_concepts_part_02.md,CONCEPT-S75-002 — secret produit en masse,CONCEPT-S75-002,secret produit en masse,,"Concept désignant une forme de diffusion culturelle qui combine production matérielle relativement large, faible exposition médiatique dominante, désirabilité communautaire, circulation par bouche-à-oreille et sentiment d'appartenance à un secret partagé.
",,,"[""Chapitre 6"", ""Chapitre 10"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_analytique"", ""concept_de_reception""], ""stabilite"": ""a_consolider"", ""niveau_consensus"": ""faible""}",,,,concept,,,,,,"{""fonction"": [""analyser la diffusion initiale de *Unknown Pleasures*"", ""relier Factory, image, accessibilité économique et rareté symbolique"", ""préparer la réflexion sur la postérité numérique et visuelle du disque""]}","[""S75-A038""]","[{""type"": ""nuance"", ""cible"": ""MYTH-005""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-004""}]","[""surconceptualisation d'une formule critique"", ""confusion entre rareté réelle et rareté symbolique"", ""chiffres de vente à vérifier avec sources Factory et discographiques""]",,,,,,"{""auteur"": ""Jon Pareles, repris par Peter Saville puis mobilisé par Chris Ott""}","[""secret"", ""bouche-à-oreille"", ""image"", ""indépendance"", ""communauté""]","[""économie du secret"", ""diffusion indépendante"", ""communauté invisible""]",,mass-produced secret,,
concept,CONCEPT-026,registers/concepts/s45_curtis_concepts_1979_buzzcocks_tour.md,CONCEPT-026 — professionnalisation sous surveillance médicale,CONCEPT-026,professionnalisation sous surveillance médicale,,"Moment où Joy Division devient un groupe de tournée, tandis que la maladie de Curtis devient un objet de surveillance collective, pratique et silencieuse. Le groupe s’organise autour de la vulnérabilité de Curtis sans nécessairement la rendre visible.
",,,"[""Chapitre 6"", ""Chapitre 12""]",,,,,,,,,"{""type"": [""concept_analytique"", ""concept_sante"", ""concept_tournee""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S45-A102"", ""S45-A105""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-019""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-016""}]","[""causalité médicale simplificatrice"", ""héroïsation du care par le groupe"", ""effacement de la fatigue de tournée""]",,,,,,,,,,,,
concept,CONCEPT-027,registers/concepts/s45_curtis_concepts_1979_buzzcocks_tour.md,CONCEPT-027 — starification corporelle,CONCEPT-027,starification corporelle,,"Processus par lequel la réception live concentre le regard sur le corps de Curtis, son orchestration scénique et sa vulnérabilité, au risque de réduire Joy Division à son chanteur alors que le groupe cherche à préserver une identité collective.
",,,"[""Chapitre 6"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_reception"", ""concept_performance""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S45-A106"", ""S45-A107""]","[{""type"": ""prolonge"", ""cible"": ""S45-A085""}, {""type"": ""nuance"", ""cible"": ""MYTH-CURTIS-AUTEUR-TOTAL""}]","[""réduction du groupe à Curtis"", ""esthétisation du corps malade"", ""oubli de l’architecture collective""]",,,,,,,,,,,,
concept,CONCEPT-028,registers/concepts/s45_curtis_concepts_1979_buzzcocks_tour.md,CONCEPT-028 — langage conjugal ritualisé,CONCEPT-028,langage conjugal ritualisé,,"Ensemble de formules répétitives imposées dans la relation Ian/Deborah, utilisées comme sécurisation affective et contrôle de la continuité du couple. Ce langage ne doit pas être converti en diagnostic psychologique.
",,,"[""Chapitre 10"", ""Chapitre 12""]",,,,,,,,,"{""type"": [""concept_domesticite"", ""concept_langage""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S45-A108""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-018""}, {""type"": ""alerte"", ""cible"": ""RISQUE-PSYCHOLOGISATION""}]","[""psychologisation rétrospective"", ""pathologisation du langage conjugal"", ""lecture téléologique de la crise intime""]",,,,,,,,,,,,
concept,CONCEPT-S13-001,registers/concepts/s13_tomeo_concepts_interzone_rave_era.md,CONCEPT-S13-001 — filiation oblique post-punk / rave,CONCEPT-S13-001,filiation oblique post-punk / rave,,"Relation non causale entre Joy Division et la rave era : le sound du groupe ne produit pas directement la rave, mais il devient lisible, après coup, comme seuil affectif et corporel entre rage punk, malaise post-punk et communauté dance.
",,,"[""Chapitre 7"", ""Chapitre 8"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_heritage"", ""concept_son"", ""concept_reception""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S13-A003"", ""S13-A008"", ""S13-A009""]","[{""type"": ""nuance"", ""cible"": ""CONCEPT-heritage-musical""}, {""type"": ""prolonge"", ""cible"": ""REGISTRE-RAG""}]","[""causalité proto-rave"", ""téléologie New Order"", ""effacement des acteurs propres de la house et de la techno""]",,,,,,,,,,,,
concept,CONCEPT-S13-002,registers/concepts/s13_tomeo_concepts_interzone_rave_era.md,CONCEPT-S13-002 — corps-médium curtisien,CONCEPT-S13-002,corps-médium curtisien,,"Lecture de Curtis comme médiateur scénique : le corps, la voix et les gestes convulsifs transforment le malaise individuel en expérience collective. Le concept est métaphorique et ne doit pas dissoudre l’épilepsie dans une pure esthétique.
",,,"[""Chapitre 7"", ""Chapitre 11"", ""Chapitre 12""]",,,,,,,,,"{""type"": [""concept_performance"", ""concept_corps"", ""concept_mythe""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S13-A004""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-presence-absente""}, {""type"": ""nuance"", ""cible"": ""MYTH-Curtis-prophete""}]","[""esthétisation de la maladie"", ""confusion entre transe, pathologie et performance"", ""héroïsation sacrificielle de Curtis""]",,,,,,,,,,,,
