kind,id,file,heading,source_id,source_label,coverage,chapters,nature,status,priority,source_author,source_title,preuve,usage,prudence,source_short_title,source_year,workflow,date_integration,passage_atomise,statut_citationnel,article_author,article_title,volume,article_authors,version,date_atomisation,atomes,type,date_creation,type_unite,statut,fiabilite,atomes_source,dossier_source,source_drive,fichier_source_original,volume_contenant,auteur,titre,citation_directe,pages_pdf,annee_publication_en_ligne,annee_volume,source_url,fichier_source_recommande,publication,volume_numero,pagination,doi,licence,chapitres,chapitres_secondaires,niveau_preuve,pages_livre,passage,song_id,canonical_song,editeur,note_passage,distinct_from,atoms_file,relations_ids,atomisation_integrale,nb_atomes,nb_relations,previous_source_id,previous_source_redirect,source_id_requested_initially,titre_chapitre,titre_ouvrage,annee,edition,pages_utiles_pdf,source_auteur,source_titre,next_pass,source_part,date_revision,couverture,date_passe,legacy_id,relations,relations_file,note_numerotation,book_title,proof_level,date,identifiant_archive,publication_principale,pieces_incluses,auteur_section_manchester,section_utile,pages_utiles,section,annee_originale,annee_edition_us,source_fichier,lieu_edition,eisbn,titre_article,direction
metadata,NO_ID::registers/references/s42_amendola_troianiello_metropoli_spazio_periferico_source_canonique.md::5991,registers/references/s42_amendola_troianiello_metropoli_spazio_periferico_source_canonique.md,7. Consignes pour les futurs atomes,S42,"S42 — Amendola & Troianiello, Metropoli e spazio periferico nell’underground post-punk inglese, 2021",,,,,,,,source secondaire critique / sociologie culturelle du post-punk,"centre/périphérie, focal places, Manchester, Liverpool, Sheffield, post-punk, Factory Records, réification culturelle",ne pas utiliser comme source primaire ; croiser les faits ; ne pas réduire Joy Division à la causalité urbaine,"Alfonso Amendola et Novella Troianiello, Metropoli e spazio periferico nell underground post-punk inglese, 2021",2021,,,,,Alfonso Amendola et Novella Troianiello,Metropoli e spazio periferico nell’underground post-punk inglese,Our Vision Touched the Sky: Fenomenologia dei Joy Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/references/s45_curtis_touching_from_a_distance_source_canonique.md::6015,registers/references/s45_curtis_touching_from_a_distance_source_canonique.md,Consignes pour les futurs atomes,S45,"S45 — Curtis, Touching from a Distance, 1995",,,,,,,,source primaire conjugale et posthume,"Deborah Curtis, Ian Curtis, Macclesfield, Barton Street, mariage, domesticité, épilepsie, Natalie, Annik Honoré, Buzzcocks tour, Closer, Derby Hall, suicide, veuvage, mythe Curtis","témoignage rétrospectif et affectif ; croiser avec S10, S35, S41, S66, S76, S79, S81 ; éviter les citations longues ; distinguer fait observé / mémoire / jugement / interprétation / construction posthume","Deborah Curtis, Touching from a Distance: Ian Curtis and Joy Division, 1995",1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/references/s89_savage_englands_dreaming_source_canonique.md::6038,registers/references/s89_savage_englands_dreaming_source_canonique.md,Consignes pour les futurs atomes,S89,"S89 — Savage, England's Dreaming, 1991",,,,,,,,source secondaire critique de référence / histoire du punk britannique,"Jon Savage, Sex Pistols, McLaren, Westwood, SEX, Rotten, Vicious, 100 Club, Anarchy Tour, God Save the Queen, Never Mind the Bollocks, Lesser Free Trade Hall, 4 juin 1976, 20 juillet 1976, Manchester punk, Buzzcocks, Devoto, Shelley, Spiral Scratch, New Hormones, Boon, Tony Wilson, Factory Records, So It Goes, Sniffin' Glue, Perry, fanzines, situationnisme, no future, post-punk, Ian Curtis spectateur","synthèse critique appuyée sur entretiens oraux a posteriori ; croiser avec S10, S15, S35, S41, S45, S72, S77, S78 ; distinguer édition 1991 / éditions révisées 2001-2005 ; ne pas absorber tout Jon Savage sous S89","Jon Savage, England's Dreaming: Anarchy, Sex Pistols, Punk Rock, and Beyond, 1991",1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/references/s90_fisher_ghosts_of_my_life_source_canonique.md::6040,registers/references/s90_fisher_ghosts_of_my_life_source_canonique.md,Consignes pour les futurs atomes,S90,"S90 — Fisher, Ghosts of My Life, 2014",,,,,,,,source théorique primaire / essai critique,"Mark Fisher, hauntology, lost futures, slow cancellation of the future, K-Punk, popular modernism, dyschronia, Joy Division, Closer, Atmosphere, Decades, Burial, Caretaker, John Foxx, Japan, Derrida, Berardi, Reynolds, capitalist realism","essai critique non factuel ; identifier essai source, date et lieu de première parution ; distinguer hauntologie fisherienne / hantologie derridienne ; ne pas confondre avec Capitalist Realism, The Weird and the Eerie, K-Punk posthume, ni avec la coédition S26 ; ne pas absorber S29 et S88 (qui restent des médiations secondaires)","Mark Fisher, Ghosts of My Life: Writings on Depression, Hauntology and Lost Futures, 2014",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/references/s91_reynolds_retromania_source_canonique.md::6042,registers/references/s91_reynolds_retromania_source_canonique.md,Consignes pour les futurs atomes,S91,"S91 — Reynolds, Retromania, 2011",,,,,,,,source théorique secondaire / essai de critique culturelle,"Simon Reynolds, Retromania, hyperstasis, revival, post-punk revival, Interpol, Editors, Bloc Party, Franz Ferdinand, vinyl revival, archive fever, YouTube, reunion economy, hypnagogic pop, chillwave, vaporwave, Ariel Pink, hauntology debate, Mark Fisher dialogue, slow cancellation of the future, Faber and Faber 2011","TOUJOURS vérifier titre + année avant d'attribuer à Reynolds — distinction stricte S72 (Rip It Up, 2005, chronologie) vs S91 (Retromania, 2011, théorie postérité) ; distinguer Reynolds (hyperstasis) de Fisher (hauntology) dans les attributions conceptuelles ; ne pas absorber les autres ouvrages Reynolds (Energy Flash, Bring the Noise, Shock and Awe, Futuromania)","Simon Reynolds, Retromania: Pop Culture's Addiction to Its Own Past, 2011",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/references/s92_corbijn_inwards_and_onwards_source_canonique.md::6044,registers/references/s92_corbijn_inwards_and_onwards_source_canonique.md,Consignes pour les futurs atomes,S92,"S92 — Corbijn, Inwards and Onwards, 2005",,,,,,,,source primaire visuelle / archive photographique du photographe,"Anton Corbijn, Inwards and Onwards, Schirmer/Mosel, Lancaster Gate, métro de Londres, 5 janvier 1979, séance Joy Division, Ian Curtis portraits, noir et blanc, regard néerlandais, Manchester vu de l'extérieur, NME, U2, Depeche Mode, R.E.M., Tom Waits, rétrospective 1979-2005, Atmosphere clip 1988, Control film 2007","archive visuelle, non source factuelle biographique ; vérifier date, lieu, légende et crédit pour chaque image ; ne pas confondre avec autres monographies Corbijn (Famouz, Star Trak, U2 & I, In Control, Waits/Corbijn) ; ne pas absorber le film Control ni le livre In Control ; croiser systématiquement avec S09 Cummins (miroir interne / externe)","Anton Corbijn, Inwards and Onwards, 2005",2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/relations/s13_tomeo_relations_interzone_rave_era.md::6045,registers/relations/s13_tomeo_relations_interzone_rave_era.md,"S13 — Relations stabilisées — Interzone, sound Joy Division et rave era",S13,"S13 — Tomeo, Dance Dance Dance!, 2021",,,,,,,,,,,"Caterina Tomeo, Dance Dance Dance! L’Interzone tra il sound dei Joy Division e la rave era, 2021",2021,,,,,,,,,,,,,,,relations_stabilisees,,,,,,,,,,,,,,,,,,,,,,,,"article complet de Caterina Tomeo, « Dance Dance Dance! L’Interzone tra il sound dei Joy Division e la rave era »",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s65_literary_influences_specialized_registers.md::6759,registers/s65_literary_influences_specialized_registers.md,"Registres spécialisés — S65 — Martínez, « Literary Influences on Joy Division », 2018",S65,"S65 — Martínez, Literary Influences on Joy Division, 2018",,,,,,,,,,,"Sara Martínez, Literary Influences on Joy Division: J. G. Ballard, Franz Kafka, Dostoevsky, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s65_literary_influences_structuring_registers.md::6780,registers/s65_literary_influences_structuring_registers.md,"Registres structurants — S65 — Martínez, « Literary Influences on Joy Division », 2018",S65,"S65 — Martínez, Literary Influences on Joy Division, 2018",,,,,,,,,,,"Sara Martínez, Literary Influences on Joy Division: J. G. Ballard, Franz Kafka, Dostoevsky, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s66_curtis_lyrics_specialized_registers.md::6789,registers/s66_curtis_lyrics_specialized_registers.md,"Registres spécialisés — S66 — Schütte, « On Ian Curtis's Lyrics », 2018",S66,"S66 — Schütte, On Ian Curtis's Lyrics, 2018",,,,,,,,,,,"Uwe Schütte, 'Possessed by a Fury That Burns from Inside': On Ian Curtis's Lyrics, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s66_curtis_lyrics_structuring_registers.md::6819,registers/s66_curtis_lyrics_structuring_registers.md,"Registres structurants — S66 — Schütte, « On Ian Curtis's Lyrics », 2018",S66,"S66 — Schütte, On Ian Curtis's Lyrics, 2018",,,,,,,,,,,"Uwe Schütte, 'Possessed by a Fury That Burns from Inside': On Ian Curtis's Lyrics, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s67_lonely_place_specialized_registers.md::6831,registers/s67_lonely_place_specialized_registers.md,"Registres spécialisés — S67 — Naiman, « In a Lonely Place », 2018",S67,"S67 — Naiman, In a Lonely Place: Illness and Temporal Exile of Ian Curtis, 2018",,,,,,,,,,,"Tiffany Naiman, In a Lonely Place: Illness and the Temporal Exile of Ian Curtis, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s67_lonely_place_structuring_registers.md::6847,registers/s67_lonely_place_structuring_registers.md,"Registres structurants — S67 — Naiman, « In a Lonely Place », 2018",S67,"S67 — Naiman, In a Lonely Place: Illness and Temporal Exile of Ian Curtis, 2018",,,,,,,,,,,"Tiffany Naiman, In a Lonely Place: Illness and the Temporal Exile of Ian Curtis, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s80_transmission_specialized_registers.md::6993,registers/s80_transmission_specialized_registers.md,"Registres spécialisés — S80 — Valdés Miyares, « Communication Breakdown / Transmission », 2018",S80,"S80 — Valdés Miyares, Communication Breakdown / Transmission, 2018",,,,,,,,,,,"J. Rubén Valdés Miyares, Communication Breakdown: Inarticulacy and the Significance of 'Transmission', 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s80_transmission_structuring_registers.md::7009,registers/s80_transmission_structuring_registers.md,"Registres structurants — S80 — Valdés Miyares, « Communication Breakdown / Transmission », 2018",S80,"S80 — Valdés Miyares, Communication Breakdown / Transmission, 2018",,,,,,,,,,,"J. Rubén Valdés Miyares, Communication Breakdown: Inarticulacy and the Significance of 'Transmission', 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s81_curtis_suicide_specialized_registers.md::7021,registers/s81_curtis_suicide_specialized_registers.md,"Registres spécialisés — S81 — Devereux, Cullen & Meagher, « Revisiting Ian Curtis's Suicide », 2018",S81,"S81 — Devereux, Cullen & Meagher, Revisiting Ian Curtis's Suicide, 2018",,,,,,,,,,,"Eoin Devereux, Walter Cullen, David Meagher, This Is the Crisis I Knew Had to Come: Revisiting Ian Curtis's Suicide, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s81_curtis_suicide_structuring_registers.md::7042,registers/s81_curtis_suicide_structuring_registers.md,"Registres structurants — S81 — Devereux, Cullen & Meagher, « Revisiting Ian Curtis's Suicide », 2018",S81,"S81 — Devereux, Cullen & Meagher, Revisiting Ian Curtis's Suicide, 2018",,,,,,,,,,,"Eoin Devereux, Walter Cullen, David Meagher, This Is the Crisis I Knew Had to Come: Revisiting Ian Curtis's Suicide, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s82_space_estrangement_specialized_registers.md::7056,registers/s82_space_estrangement_specialized_registers.md,"Registres spécialisés — S82 — Parmar, « Joy Division in Space », 2018",S82,"S82 — Parmar, Joy Division in Space / Aesthetics of Estrangement, 2018",,,,,,,,,,,"Robin Parmar, Joy Division in Space: The Aesthetics of Estrangement, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s82_space_estrangement_specialized_registers.md::7072,registers/s82_space_estrangement_specialized_registers.md,Song — Digital (JD-SONG-022),S82,"S82 — Parmar, Joy Division in Space / Aesthetics of Estrangement, 2018",,,,,,,,,,,"Robin Parmar, Joy Division in Space: The Aesthetics of Estrangement, 2018",2018,,,,,,,,,,,"[""S82-A004""]",,,,,,,,,,,,,,170-172,,,,,,,,,,"[3, 5, 6]",,,139-141,,JD-SONG-022,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s82_space_estrangement_specialized_registers.md::7073,registers/s82_space_estrangement_specialized_registers.md,Song — Glass (JD-SONG-023),S82,"S82 — Parmar, Joy Division in Space / Aesthetics of Estrangement, 2018",,,,,,,,,,,"Robin Parmar, Joy Division in Space: The Aesthetics of Estrangement, 2018",2018,,,,,,,,,,,"[""S82-A005""]",,,,,,,,,,,,,,172-173,,,,,,,,,,"[3, 5, 6]",,,141-142,,JD-SONG-023,Glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s82_space_estrangement_specialized_registers.md::7074,registers/s82_space_estrangement_specialized_registers.md,Song — Transmission (JD-SONG-020),S82,"S82 — Parmar, Joy Division in Space / Aesthetics of Estrangement, 2018",,,,,,,,,,,"Robin Parmar, Joy Division in Space: The Aesthetics of Estrangement, 2018",2018,,,,,,,,,,,"[""S82-A008""]",,,,,,,,,,,,,,179-182,,,,,,,,,,"[3, 6]",,,148-151,,JD-SONG-020,Transmission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s82_space_estrangement_structuring_registers.md::7075,registers/s82_space_estrangement_structuring_registers.md,"Registres structurants — S82 — Parmar, « Joy Division in Space », 2018",S82,"S82 — Parmar, Joy Division in Space / Aesthetics of Estrangement, 2018",,,,,,,,,,,"Robin Parmar, Joy Division in Space: The Aesthetics of Estrangement, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s83_hannett_architecture_specialized_registers.md::7088,registers/s83_hannett_architecture_specialized_registers.md,"Registres spécialisés — S83 — Greenwood & Tarpey, « Manchester, Martin Hannett and Joy Division's Pungent Architecture », 2018",S83,"S83 — Greenwood & Tarpey, Manchester, Hannett and Joy Division's Pungent Architecture, 2018",,,,,,,,,,,"John S. Greenwood, Paul Tarpey, Manchester, Martin Hannett and Joy Division's Pungent Architecture, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s83_hannett_architecture_structuring_registers.md::7110,registers/s83_hannett_architecture_structuring_registers.md,"Registres structurants — S83 — Greenwood & Tarpey, « Manchester, Martin Hannett and Joy Division's Pungent Architecture », 2018",S83,"S83 — Greenwood & Tarpey, Manchester, Hannett and Joy Division's Pungent Architecture, 2018",,,,,,,,,,,"John S. Greenwood, Paul Tarpey, Manchester, Martin Hannett and Joy Division's Pungent Architecture, 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s84_cope_structuring_registers.md::7163,registers/s84_cope_structuring_registers.md,"Registres structurants — S84 — Cope, « Nothing Here Now but the Recordings », 2018",S84,"S84 — Cope, Moving Image Record of Joy Division and Factory Video Unit, 2018",,,,,,,,,,,"Nick Cope, Nothing Here Now but the Recordings: The Moving Image Record of Joy Division and the Factory Video Unit, 2018",2018,,,,,,,,,,,,registres_structurants,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s85_malcolm_specialized_registers.md::7177,registers/s85_malcolm_specialized_registers.md,"Registres spécialisés — S85 — Malcolm, « Mining for Counterculture », 2018",S85,"S85 — Malcolm, Mining for Counterculture, 2018",,,,,,,,,,,"Colin Malcolm, Mining for Counterculture, 2018",2018,,,,,,,,,,,,registres_specialises,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s85_malcolm_structuring_registers.md::7212,registers/s85_malcolm_structuring_registers.md,"Registres structurants — S85 — Malcolm, « Mining for Counterculture », 2018",S85,"S85 — Malcolm, Mining for Counterculture, 2018",,,,,,,,,,,"Colin Malcolm, Mining for Counterculture, 2018",2018,,,,,,,,,,,,registres_structurants,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s86_breyley_specialized_registers.md::7227,registers/s86_breyley_specialized_registers.md,"Registres spécialisés — S86 — Breyley, 2018",S86,"S86 — Breyley, Iranian Musicians and Joy Division, 2018",,,,,,,,,,,"Gay Jennifer Breyley, 'I Hung around in Your Soundtrack': Affinities with Joy Division among Contemporary Iranian Musicians, 2018",2018,,,,,,,,,,,,registres_specialises,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s86_breyley_structuring_registers.md::7246,registers/s86_breyley_structuring_registers.md,"Registres structurants — S86 — Breyley, « 'I Hung around in Your Soundtrack' », 2018",S86,"S86 — Breyley, Iranian Musicians and Joy Division, 2018",,,,,,,,,,,"Gay Jennifer Breyley, 'I Hung around in Your Soundtrack': Affinities with Joy Division among Contemporary Iranian Musicians, 2018",2018,,,,,,,,,,,,registres_structurants,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s87_otter_bickerdike_specialized_registers.md::7255,registers/s87_otter_bickerdike_specialized_registers.md,"Registres spécialisés — S87 — Otter Bickerdike, 2018",S87,"S87 — Otter Bickerdike, Posteconomy of Joy Division and Ian Curtis, 2018",,,,,,,,,,,"Jennifer Otter Bickerdike, As If It Never Happened: The Posteconomy of Joy Division and Ian Curtis, 2018",2018,,,,,,,,,,,,registres_specialises,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s87_otter_bickerdike_structuring_registers.md::7277,registers/s87_otter_bickerdike_structuring_registers.md,"Registres structurants — S87 — Otter Bickerdike, « As If It Never Happened », 2018",S87,"S87 — Otter Bickerdike, Posteconomy of Joy Division and Ian Curtis, 2018",,,,,,,,,,,"Jennifer Otter Bickerdike, As If It Never Happened: The Posteconomy of Joy Division and Ian Curtis, 2018",2018,,,,,,,,,,,,registres_structurants,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/s88_cashell_specialized_registers.md::7286,registers/s88_cashell_specialized_registers.md,"Registres spécialisés — S88 — Cashell, 2018",S88,"S88 — Cashell, Spectral Presences: Transition from Joy Division to New Order, 2018",,,,,,,,,,,"Kieran Cashell, Things That Aren't There: Spectral Presences in Musical Absences – The Transition from Joy Division to New Order, 2018",2018,,,,,,,,,,,,registres_specialises,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
